"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0033047","regulation of mitotic sister chromatid segregation","21/1072","57/18860",0.368421052631579,6.48173605655931,10.1750168701557,1.7431463342132e-12,2.138674538143e-10,1.87595748348659e-10,"SPC25/NUF2/BUB1/CDK1/PLK1/ZWINT/BUB1B/NDC80/CENPF/CCNB1/BIRC5/SKA3/CDCA8/CDC20/AURKB/SKA1/SPC24/TTK/MAD2L1/TRIP13/ZWILCH",21
"GO:0045839","negative regulation of mitotic nuclear division","21/1072","57/18860",0.368421052631579,6.48173605655931,10.1750168701557,1.7431463342132e-12,2.138674538143e-10,1.87595748348659e-10,"SPC25/NUF2/BUB1/PLK1/ZWINT/BUB1B/NDC80/CENPF/CCNB1/BIRC5/SKA3/CDCA8/CDC20/AURKB/SKA1/SPC24/TTK/MAD2L1/TRIP13/ZWILCH/CHEK1",21
"GO:0044786","cell cycle DNA replication","19/1072","46/18860",0.41304347826087,7.26679104477612,10.4466422582318,1.78758387828385e-12,2.14219063367365e-10,1.87904165810303e-10,"TK1/CDK1/CDC45/RAD51/GINS1/E2F8/CDT1/E2F7/FEN1/PCNA/MCM2/LIG1/DNA2/BLM/CDC7/MCM4/DONSON/DBF4/BRCA2",19
"GO:0007091","metaphase/anaphase transition of mitotic cell cycle","27/1072","96/18860",0.28125,4.94811100746269,9.52040496114271,2.09002638276733e-12,2.44770589781819e-10,2.14702710229735e-10,"SPC25/NUF2/UBE2C/DLGAP5/BUB1/PLK1/ZWINT/BUB1B/NDC80/CENPF/CCNB1/BIRC5/SKA3/CDCA8/CDC20/TACC3/ESPL1/AURKB/SKA1/SPC24/TTK/CENPE/MAD2L1/CDC6/TRIP13/ZWILCH/ANAPC11",27
"GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle","20/1072","52/18860",0.384615384615385,6.7666475315729,10.2222602523327,2.30102112847523e-12,2.57764388587671e-10,2.26100336971914e-10,"SPC25/NUF2/BUB1/PLK1/ZWINT/BUB1B/NDC80/CENPF/CCNB1/BIRC5/SKA3/CDCA8/CDC20/AURKB/SKA1/SPC24/TTK/MAD2L1/TRIP13/ZWILCH",20
"GO:1905819","negative regulation of chromosome separation","20/1072","52/18860",0.384615384615385,6.7666475315729,10.2222602523327,2.30102112847523e-12,2.57764388587671e-10,2.26100336971914e-10,"SPC25/NUF2/BUB1/PLK1/ZWINT/BUB1B/NDC80/CENPF/CCNB1/BIRC5/SKA3/CDCA8/CDC20/AURKB/SKA1/SPC24/TTK/MAD2L1/TRIP13/ZWILCH",20
"GO:0051784","negative regulation of nuclear division","22/1072","64/18860",0.34375,6.04769123134328,9.92986198987881,2.63268355364852e-12,2.84740817574497e-10,2.49762952733695e-10,"SPC25/NUF2/BUB1/PLK1/ZWINT/BUB1B/NDC80/CENPF/CCNB1/BIRC5/SKA3/CDCA8/CDC20/AURKB/SKA1/SPC24/TTK/MAD2L1/TRIP13/FBXO43/ZWILCH/CHEK1",22
"GO:0051310","metaphase chromosome alignment","28/1072","104/18860",0.269230769230769,4.73665327210103,9.38042512515437,2.65234994053481e-12,2.84740817574497e-10,2.49762952733695e-10,"NEK2/SPC25/NUF2/CDK1/ZWINT/KIFC1/NDC80/KIF2C/CENPF/CCNB1/BIRC5/SKA3/CDCA8/KIF14/SPAG5/AURKB/SKA1/FAM83D/SPC24/TTK/CENPE/KIF22/CDT1/KIF18A/RACGAP1/ECT2/PSRC1/ZWILCH",28
"GO:0045132","meiotic chromosome segregation","27/1072","97/18860",0.278350515463918,4.8970995537775,9.44646654078193,2.74155594771131e-12,2.88310975480743e-10,2.52894548646023e-10,"NUF2/PLK1/ZWINT/ASPM/CCNB2/NDC80/PTTG1/SKA3/AURKA/NCAPH/ESPL1/SKA1/CCNE2/TTK/TRIP13/MND1/FANCD2/SMC4/DCAF13/PTTG3P/SYCE2/BRIP1/CCNE1/TUBB8/PSMC3IP/MAPK15/SYCP2",27
"GO:0051985","negative regulation of chromosome segregation","20/1072","53/18860",0.377358490566038,6.63897493663757,10.0918665589177,3.49959974269604e-12,3.60668749482254e-10,3.16363816739722e-10,"SPC25/NUF2/BUB1/PLK1/ZWINT/BUB1B/NDC80/CENPF/CCNB1/BIRC5/SKA3/CDCA8/CDC20/AURKB/SKA1/SPC24/TTK/MAD2L1/TRIP13/ZWILCH",20
"GO:0030071","regulation of mitotic metaphase/anaphase transition","26/1072","92/18860",0.282608695652174,4.97201492537313,9.37538153557934,4.73512499828814e-12,4.78433316003505e-10,4.19662058671811e-10,"SPC25/NUF2/UBE2C/DLGAP5/BUB1/PLK1/ZWINT/BUB1B/NDC80/CENPF/CCNB1/BIRC5/SKA3/CDCA8/CDC20/ESPL1/AURKB/SKA1/SPC24/TTK/CENPE/MAD2L1/CDC6/TRIP13/ZWILCH/ANAPC11",26
"GO:0033260","nuclear DNA replication","17/1072","41/18860",0.414634146341463,7.29477611940298,9.90528802287293,2.46669227551062e-11,2.4443971722512e-09,2.14412482409769e-09,"TK1/CDK1/CDC45/RAD51/GINS1/CDT1/FEN1/PCNA/MCM2/LIG1/DNA2/BLM/CDC7/MCM4/DONSON/DBF4/BRCA2",17
"GO:0051225","spindle assembly","31/1072","137/18860",0.226277372262774,3.98096197842902,8.59650983156238,2.55858271292045e-11,2.48761824899605e-09,2.1820365778114e-09,"NEK2/KIF4A/UHRF1/TPX2/PLK1/ASPM/CCNB2/KIFC1/NDC80/BIRC5/SKA3/CDCA8/CDC20/KIF23/KIF11/AURKA/SPAG5/AURKB/SKA1/PRC1/KIF15/MYBL2/RACGAP1/RCC1/STIL/KIF4B/SAC3D1/DCAF13/GPSM2/TUBB8/MAPK15",31
"GO:0006261","DNA-templated DNA replication","35/1072","171/18860",0.204678362573099,3.60096447586628,8.38750141306373,2.80396391033351e-11,2.67570852406455e-09,2.34702164346435e-09,"TK1/CDK1/EXO1/CDC45/RAD51/GINS1/CCNE2/E2F8/POLQ/CDT1/EME1/E2F7/PARP1/CDC6/TIMELESS/MCM10/POLE2/FEN1/PCNA/MCM2/LIG1/LRWD1/DNA2/TRAIP/BLM/CDC7/MCM4/DONSON/DBF4/GINS4/RFC4/WDHD1/CCNE1/BRCA2/EME2",35
"GO:1901990","regulation of mitotic cell cycle phase transition","54/1072","357/18860",0.151260504201681,2.66116894519002,7.77893244183574,4.18699838188246e-11,3.92283684760733e-09,3.44095139747431e-09,"PKMYT1/SPC25/CDC25C/NUF2/UBE2C/DLGAP5/DTL/BUB1/CDK1/PLK1/ZWINT/RRM2/BUB1B/NDC80/CENPF/CCNB1/BIRC5/SKA3/ANLN/CDCA8/CDC20/KIF14/AURKA/EZH2/ESPL1/AURKB/SKA1/SPC24/CCNE2/TTK/E2F1/CENPE/E2F7/INHBA/MAD2L1/CDC6/TRIP13/CLSPN/STIL/BLM/ZWILCH/CDC7/CDC25A/DONSON/PSME2/CHEK1/ANAPC11/CDKN2D/CCNE1/MUC1/CDKN2A/IER3/TERT/BRSK1",54
"GO:0050000","chromosome localization","29/1072","124/18860",0.233870967741935,4.11455825710159,8.54204834255733,4.75754265730192e-11,4.30234926818786e-09,3.77384410871514e-09,"NEK2/SPC25/NUF2/DLGAP5/CDK1/ZWINT/KIFC1/NDC80/KIF2C/CENPF/CCNB1/BIRC5/SKA3/CDCA8/KIF14/SPAG5/AURKB/SKA1/FAM83D/SPC24/TTK/CENPE/KIF22/CDT1/KIF18A/RACGAP1/ECT2/PSRC1/ZWILCH",29
"GO:0007127","meiosis I","30/1072","132/18860",0.227272727272727,3.99847354138399,8.48661789511969,4.75905119904343e-11,4.30234926818786e-09,3.77384410871514e-09,"PLK1/ZWINT/CCNB2/CKS2/TOP2A/NDC80/PTTG1/AURKA/RAD51/ESPL1/RAD54L/CCNE2/EME1/TRIP13/MND1/RAD51AP1/FANCD2/HSF2BP/RAD54B/RMI1/PTTG3P/SYCE2/BRIP1/CCNE1/PSMC3IP/BRCA2/TEX19/MYBL1/EME2/SYCP2",30
"GO:0008608","attachment of spindle microtubules to kinetochore","19/1072","55/18860",0.345454545454545,6.07767978290366,9.25770094751864,7.40075775451753e-11,6.57519046707394e-09,5.76748707765849e-09,"NEK2/SPC25/NUF2/CDK1/NDC80/KIF2C/CCNB1/BIRC5/SKA3/CDCA8/SPAG5/AURKB/SKA1/SPC24/CENPE/CDT1/RACGAP1/ECT2/ZWILCH",19
"GO:0045786","negative regulation of cell cycle","57/1072","399/18860",0.142857142857143,2.51332622601279,7.50040228964209,1.19133695007963e-10,1.04050157690853e-08,9.12685256671171e-09,"NEK2/PKMYT1/SPC25/NUF2/DTL/BUB1/CDK1/PLK1/ZWINT/BUB1B/NDC80/CENPF/CCNB1/BIRC5/SKA3/CDCA8/CDC20/CDC45/RAD51/EZH2/ESPL1/AURKB/SKA1/SPC24/CCNF/TTK/E2F8/E2F1/CDK5/CDT1/EME1/E2F7/INHBA/MAD2L1/CDC6/TIMELESS/TRIP13/CLSPN/FBXO43/INTS7/FANCD2/DNA2/BLM/ZWILCH/DONSON/WDR76/CHEK1/BRIP1/CDKN2D/OVOL1/MUC1/BRCA2/CDKN2A/IER3/EME2/BRSK1/GATA3",57
"GO:1901991","negative regulation of mitotic cell cycle phase transition","35/1072","193/18860",0.181347150259067,3.19049184131158,7.50889779765935,9.11269621081747e-10,7.82628726239041e-08,6.86489781214916e-08,"PKMYT1/SPC25/NUF2/DTL/BUB1/CDK1/PLK1/ZWINT/BUB1B/NDC80/CENPF/CCNB1/BIRC5/SKA3/CDCA8/CDC20/EZH2/AURKB/SKA1/SPC24/TTK/E2F7/INHBA/MAD2L1/CDC6/TRIP13/CLSPN/BLM/ZWILCH/DONSON/CHEK1/CDKN2D/MUC1/IER3/BRSK1",35
"GO:1905820","positive regulation of chromosome separation","14/1072","33/18860",0.424242424242424,7.46381727725011,9.12323038904697,1.00035170147255e-09,8.45051199620992e-08,7.41244211582939e-08,"UBE2C/DLGAP5/NCAPG/BIRC5/SKA3/CDCA8/CDC20/NCAPH/ESPL1/AURKB/SKA1/SMC4/ANAPC11/MAPK15",14
"GO:0033044","regulation of chromosome organization","40/1072","244/18860",0.163934426229508,2.88414484952288,7.27208887726085,1.32321115438665e-09,1.09975920621845e-07,9.64663615778657e-08,"NEK2/SPC25/NUF2/UBE2C/DLGAP5/BUB1/CDK1/PLK1/ZWINT/BUB1B/NDC80/CENPF/NCAPG/CCNB1/BIRC5/SKA3/CDCA8/CDC20/TACC3/NCAPH/ESPL1/AURKB/SKA1/SPC24/TTK/CENPE/CCT3/PARP1/MAD2L1/CDC6/TRIP13/FEN1/NVL/SMC4/ZWILCH/PIF1/ANAPC11/TFPT/MAPK15/PKIB",40
"GO:2001251","negative regulation of chromosome organization","23/1072","97/18860",0.237113402061856,4.17160332358824,7.68788281219762,3.56466831125498e-09,2.91567235045983e-07,2.55750805823373e-07,"SPC25/NUF2/BUB1/PLK1/ZWINT/BUB1B/NDC80/CENPF/CCNB1/BIRC5/SKA3/CDCA8/CDC20/ESPL1/AURKB/SKA1/SPC24/TTK/PARP1/MAD2L1/TRIP13/ZWILCH/PIF1",23
"GO:0045930","negative regulation of mitotic cell cycle","39/1072","244/18860",0.159836065573771,2.81204122828481,6.99379607925841,4.44972674317582e-09,3.58272529806016e-07,3.14261951236792e-07,"PKMYT1/SPC25/NUF2/DTL/BUB1/CDK1/PLK1/ZWINT/BUB1B/NDC80/CENPF/CCNB1/BIRC5/SKA3/CDCA8/CDC20/EZH2/AURKB/SKA1/SPC24/TTK/EME1/E2F7/INHBA/MAD2L1/CDC6/TRIP13/CLSPN/FANCD2/BLM/ZWILCH/DONSON/CHEK1/CDKN2D/OVOL1/MUC1/IER3/EME2/BRSK1",39
"GO:0044771","meiotic cell cycle phase transition","10/1072","17/18860",0.588235294117647,10.3489903424056,9.46688955177518,4.55537323193488e-09,3.61135973294776e-07,3.16773646282241e-07,"PKMYT1/CDC25C/ZWINT/CCNB2/NDC80/CDC20/TTK/CDC25A/OVOL1/MAPK15",10
"GO:0007143","female meiotic nuclear division","15/1072","43/18860",0.348837209302326,6.13719194724054,8.27900206636379,6.37930326631395e-09,4.98068935322966e-07,4.3688561763241e-07,"PLK1/CCNB2/TOP2A/NDC80/SKA3/AURKA/NCAPH/SKA1/TTK/TRIP13/HSF2BP/DCAF13/TUBB8/SPIRE2/SYCP2",15
"GO:0007080","mitotic metaphase chromosome alignment","18/1072","63/18860",0.285714285714286,5.02665245202559,7.85892805484602,7.52893389012588e-09,5.7905367665401e-07,5.07922107214463e-07,"NUF2/CDK1/KIFC1/NDC80/KIF2C/CCNB1/BIRC5/SKA3/CDCA8/KIF14/AURKB/SKA1/TTK/CENPE/KIF22/CDT1/KIF18A/PSRC1",18
"GO:0051231","spindle elongation","9/1072","14/18860",0.642857142857143,11.3099680170576,9.4733788393144,9.25901354010363e-09,7.016425995905e-07,6.15452076489241e-07,"KIF4A/BIRC5/CDCA8/KIF23/KIF11/AURKB/PRC1/RACGAP1/KIF4B",9
"GO:0051256","mitotic spindle midzone assembly","8/1072","11/18860",0.727272727272727,12.7951153324288,9.60610965087776,1.50302230717284e-08,1.12247448534226e-06,9.84588525858148e-07,"KIF4A/BIRC5/CDCA8/KIF23/AURKB/PRC1/RACGAP1/KIF4B",8
"GO:1901989","positive regulation of cell cycle phase transition","25/1072","126/18860",0.198412698412698,3.49073086946221,6.88636408766996,3.60667020807327e-08,2.65502451174308e-06,2.32887847721303e-06,"CDC25C/UBE2C/DLGAP5/DTL/CDK1/RRM2/CCNB1/BIRC5/SKA3/CDC20/EZH2/ESPL1/SKA1/FAM83D/CCNE2/CDC6/STIL/PKP3/CDC7/CDC25A/CHEK1/ANAPC11/CCNE1/MAPK15/TERT",25
"GO:0000022","mitotic spindle elongation","8/1072","12/18860",0.666666666666667,11.728855721393,9.1265062190979,4.28327324220936e-08,3.1086911291697e-06,2.72681620489948e-06,"KIF4A/BIRC5/CDCA8/KIF23/AURKB/PRC1/RACGAP1/KIF4B",8
"GO:0030198","extracellular matrix organization","45/1072","331/18860",0.13595166163142,2.39183613653785,6.2714689548944,4.95920986347509e-08,3.54927894812322e-06,3.11328174762603e-06,"MMP11/COL11A1/ADAMTS14/MMP13/COMP/IBSP/SPINT2/P4HA3/ADAM8/MMP1/SPINT1/COL1A1/ADAMTSL2/MMP9/MATN3/BCL3/COL5A1/CREB3L1/LOXL1/POSTN/COL5A2/SULF1/WT1/FAP/FKBP10/TLL2/KLK4/MMP10/MMP3/ADAMTS4/OLFML2B/ELF3/ADAMTS7/COL1A2/MMP14/NOXO1/HPN/ADAMTS6/COL3A1/APLP1/COL12A1/NPNT/FGFR4/TMPRSS6/MMP12",45
"GO:0043062","extracellular structure organization","45/1072","332/18860",0.135542168674699,2.38463181082539,6.24859300538191,5.42945371111179e-08,3.83259931141905e-06,3.36179873619525e-06,"MMP11/COL11A1/ADAMTS14/MMP13/COMP/IBSP/SPINT2/P4HA3/ADAM8/MMP1/SPINT1/COL1A1/ADAMTSL2/MMP9/MATN3/BCL3/COL5A1/CREB3L1/LOXL1/POSTN/COL5A2/SULF1/WT1/FAP/FKBP10/TLL2/KLK4/MMP10/MMP3/ADAMTS4/OLFML2B/ELF3/ADAMTS7/COL1A2/MMP14/NOXO1/HPN/ADAMTS6/COL3A1/APLP1/COL12A1/NPNT/FGFR4/TMPRSS6/MMP12",45
"GO:0034508","centromere complex assembly","12/1072","31/18860",0.387096774193548,6.81030332209918,7.94802430870818,5.51322707777881e-08,3.83914312591813e-06,3.36753870156219e-06,"HJURP/DLGAP5/CENPF/OIP5/CENPA/CENPE/CENPK/CENPI/CENPO/CENPP/CENPN/CENPW",12
"GO:0045229","external encapsulating structure organization","45/1072","333/18860",0.135135135135135,2.37747075433643,6.22579928820132,5.94149271134242e-08,4.08220159220633e-06,3.58073960736903e-06,"MMP11/COL11A1/ADAMTS14/MMP13/COMP/IBSP/SPINT2/P4HA3/ADAM8/MMP1/SPINT1/COL1A1/ADAMTSL2/MMP9/MATN3/BCL3/COL5A1/CREB3L1/LOXL1/POSTN/COL5A2/SULF1/WT1/FAP/FKBP10/TLL2/KLK4/MMP10/MMP3/ADAMTS4/OLFML2B/ELF3/ADAMTS7/COL1A2/MMP14/NOXO1/HPN/ADAMTS6/COL3A1/APLP1/COL12A1/NPNT/FGFR4/TMPRSS6/MMP12",45
"GO:0051315","attachment of mitotic spindle microtubules to kinetochore","11/1072","26/18860",0.423076923076923,7.4433122847302,8.07082134805792,6.66492658966437e-08,4.51899562059743e-06,3.96387739280039e-06,"NUF2/CDK1/NDC80/KIF2C/BIRC5/SKA3/CDCA8/AURKB/SKA1/CENPE/CDT1",11
"GO:1902969","mitotic DNA replication","9/1072","17/18860",0.529411764705882,9.31409130816506,8.41893950630821,9.62137117686855e-08,6.43882151615631e-06,5.64786983369426e-06,"TK1/CDK1/CDC45/RAD51/GINS1/MCM2/LIG1/MCM4/BRCA2",9
"GO:1901970","positive regulation of mitotic sister chromatid separation","10/1072","22/18860",0.454545454545455,7.99694708276798,8.06112575122613,1.16570121860142e-07,7.70110048647834e-06,6.75508911292104e-06,"UBE2C/DLGAP5/BIRC5/SKA3/CDCA8/CDC20/ESPL1/AURKB/SKA1/ANAPC11",10
"GO:0031570","DNA integrity checkpoint signaling","24/1072","126/18860",0.19047619047619,3.35110163468372,6.50031766259994,1.51413335175297e-07,9.87636602732033e-06,8.66314272142206e-06,"DTL/CDK1/PLK1/CDC45/RAD51/E2F1/CDT1/EME1/CDC6/TIMELESS/CLSPN/INTS7/FANCD2/DNA2/BLM/DONSON/WDR76/CHEK1/BRIP1/MUC1/BRCA2/IER3/EME2/BRSK1",24
"GO:0090307","mitotic spindle assembly","18/1072","76/18860",0.236842105263158,4.16683032207384,6.79095282452483,1.8038992012412e-07,1.16193657299949e-05,1.01920304870128e-05,"NEK2/KIF4A/UHRF1/TPX2/PLK1/KIFC1/BIRC5/CDCA8/CDC20/KIF23/KIF11/AURKB/PRC1/KIF15/MYBL2/RACGAP1/RCC1/KIF4B",18
"GO:0000910","cytokinesis","31/1072","195/18860",0.158974358974359,2.7968809797168,6.19178378790777,1.91116221422684e-07,1.21582949258159e-05,1.06647570472905e-05,"KIF4A/IQGAP3/NUSAP1/KIF20A/PLK1/CEP55/BIRC5/ANLN/CDCA8/KIF14/KIF23/AURKA/ESPL1/AURKB/PRC1/CENPA/E2F8/CIT/E2F7/CDC6/RACGAP1/ECT2/KIF4B/RTKN/CKAP2/STMN1/RAB11FIP4/BRCA2/SPIRE2/CXCR5/FSD1",31
"GO:0051988","regulation of attachment of spindle microtubules to kinetochore","10/1072","23/18860",0.434782608695652,7.64925373134328,7.83292768971639,1.95729704844232e-07,1.2299941086126e-05,1.07890032426333e-05,"NEK2/CDK1/CCNB1/BIRC5/CDCA8/SPAG5/AURKB/RACGAP1/ECT2/ZWILCH",10
"GO:0051255","spindle midzone assembly","8/1072","14/18860",0.571428571428571,10.0533049040512,8.3186860484924,2.34502562918182e-07,1.45589362255108e-05,1.27705010167492e-05,"KIF4A/BIRC5/CDCA8/KIF23/AURKB/PRC1/RACGAP1/KIF4B",8
"GO:0140694","membraneless organelle assembly","53/1072","446/18860",0.118834080717489,2.0906816812797,5.72248339865067,2.96684536519982e-07,1.82001835319937e-05,1.59644536317895e-05,"NEK2/KIF4A/UHRF1/DLGAP5/WDR62/TPX2/PLK1/ASPM/CCNB2/KIFC1/NDC80/CENPF/BIRC5/SKA3/ANLN/CDCA8/CDC20/KIF23/KIF11/AURKA/SPAG5/AURKB/SKA1/PRC1/KIF15/MYBL2/CENPA/CENPE/CENPK/LSM4/RACGAP1/SQLE/EZR/RCC1/STIL/DIAPH3/CCDC78/KIF4B/PLK4/SAC3D1/KRT19/DCAF13/SIX4/TNNT1/CDS1/WDR90/GPSM2/TUBB8/BOP1/MAPK15/CENPW/GRB7/CDC20B",53
"GO:0051984","positive regulation of chromosome segregation","11/1072","30/18860",0.366666666666667,6.45087064676617,7.33490521248487,3.81735409579202e-07,2.29337054389155e-05,2.01165046737625e-05,"CDK1/NCAPG/CCNB1/BIRC5/SKA3/CDCA8/NCAPH/AURKB/SKA1/CDC6/SMC4",11
"GO:1901992","positive regulation of mitotic cell cycle phase transition","21/1072","105/18860",0.2,3.51865671641791,6.35328381488872,3.82747655297251e-07,2.29337054389155e-05,2.01165046737625e-05,"CDC25C/UBE2C/DLGAP5/DTL/CDK1/RRM2/CCNB1/BIRC5/SKA3/CDC20/ESPL1/SKA1/CCNE2/CDC6/STIL/CDC7/CDC25A/CHEK1/ANAPC11/CCNE1/TERT",21
"GO:0044839","cell cycle G2/M phase transition","27/1072","162/18860",0.166666666666667,2.93221393034826,6.06328944732219,4.43830928233492e-07,2.62880548642205e-05,2.30588022484527e-05,"PKMYT1/CDC25C/DTL/MELK/CDK1/PLK1/CCNB2/NDC80/CENPF/CCNB1/FOXM1/BIRC5/CDC20/KIF14/AURKA/AURKB/CCNA2/CDC6/CLSPN/BLM/CDC7/CDC25A/DONSON/CHEK1/IER3/BRSK1/BRSK2",27
"GO:0090306","meiotic spindle assembly","8/1072","15/18860",0.533333333333333,9.38308457711443,7.97341867452804,4.77390378144817e-07,2.79544615747755e-05,2.45205057865293e-05,"ASPM/CCNB2/NDC80/SKA3/AURKA/SKA1/DCAF13/TUBB8",8
"GO:0006310","DNA recombination","45/1072","358/18860",0.125698324022346,2.21144626031852,5.68106150588344,4.89413296383545e-07,2.8336479958027e-05,2.48555966253216e-05,"UHRF1/PLK1/TOP2A/EXO1/CDC45/RECQL4/RAD51/RAD54L/PPP4C/POLQ/EME1/PARP1/TIMELESS/HELLS/KPNA2/TRIP13/MND1/GINS2/RAD51AP1/FEN1/HMGB3/MCM2/FANCD2/LIG1/BLM/HSF2BP/RAD54B/CDC7/LEF1/FOXP3/MCM4/TNFSF4/RMI1/XRCC2/GINS4/PIF1/CHEK1/BRIP1/TFPT/PSMC3IP/BRCA2/TEX19/BATF/EME2/TERT",45
"GO:0031055","chromatin remodeling at centromere","7/1072","11/18860",0.636363636363636,11.1957259158752,8.30354416704339,5.07095480109321e-07,2.87149781209157e-05,2.51875996713641e-05,"HJURP/OIP5/CENPA/CENPI/CENPP/CENPN/CENPW",7
"GO:0034080","CENP-A containing chromatin assembly","7/1072","11/18860",0.636363636363636,11.1957259158752,8.30354416704339,5.07095480109321e-07,2.87149781209157e-05,2.51875996713641e-05,"HJURP/OIP5/CENPA/CENPI/CENPP/CENPN/CENPW",7
"GO:0000281","mitotic cytokinesis","20/1072","98/18860",0.204081632653061,3.59046603716113,6.31167368029243,5.12934795013656e-07,2.87299238989714e-05,2.52007094941492e-05,"KIF4A/IQGAP3/NUSAP1/KIF20A/PLK1/CEP55/BIRC5/ANLN/CDCA8/KIF23/ESPL1/AURKB/CENPA/CIT/RACGAP1/ECT2/KIF4B/RTKN/CKAP2/STMN1",20
"GO:0000086","G2/M transition of mitotic cell cycle","25/1072","145/18860",0.172413793103448,3.03332475553268,6.03377340023414,6.11186398701427e-07,3.38649840054672e-05,2.97049733562414e-05,"PKMYT1/CDC25C/DTL/MELK/CDK1/PLK1/CENPF/CCNB1/FOXM1/BIRC5/CDC20/KIF14/AURKA/AURKB/CCNA2/CDC6/CLSPN/BLM/CDC7/CDC25A/DONSON/CHEK1/IER3/BRSK1/BRSK2",25
"GO:0045931","positive regulation of mitotic cell cycle","24/1072","138/18860",0.173913043478261,3.05970149253731,5.96157303699686,8.67861059589899e-07,4.75754046815612e-05,4.17311913760249e-05,"CDC25C/UBE2C/DLGAP5/DTL/CDK1/RRM2/CCNB1/BIRC5/SKA3/CDC20/AURKA/ESPL1/SKA1/CCNE2/CDC6/STIL/CDC7/CDC25A/CHEK1/ANAPC11/CCNE1/BRCA2/TERT/FOXA1",24
"GO:0007131","reciprocal meiotic recombination","15/1072","60/18860",0.25,4.39832089552239,6.47223457270008,8.99868503440646e-07,4.83023166482255e-05,4.23688087036638e-05,"TOP2A/RAD51/RAD54L/EME1/TRIP13/MND1/RAD51AP1/FANCD2/HSF2BP/RAD54B/RMI1/BRIP1/PSMC3IP/TEX19/EME2",15
"GO:0140527","reciprocal homologous recombination","15/1072","60/18860",0.25,4.39832089552239,6.47223457270008,8.99868503440646e-07,4.83023166482255e-05,4.23688087036638e-05,"TOP2A/RAD51/RAD54L/EME1/TRIP13/MND1/RAD51AP1/FANCD2/HSF2BP/RAD54B/RMI1/BRIP1/PSMC3IP/TEX19/EME2",15
"GO:0051383","kinetochore organization","9/1072","21/18860",0.428571428571429,7.53997867803838,7.36122715059515,9.45515085312887e-07,4.98850032281086e-05,4.3757076380953e-05,"NUF2/DLGAP5/NDC80/CENPF/CENPA/CENPE/CENPK/SMC4/CENPW",9
"GO:0035825","homologous recombination","16/1072","68/18860",0.235294117647059,4.13959613696225,6.36700077987017,9.48715372861371e-07,4.98850032281086e-05,4.3757076380953e-05,"UHRF1/TOP2A/RAD51/RAD54L/EME1/TRIP13/MND1/RAD51AP1/FANCD2/HSF2BP/RAD54B/RMI1/BRIP1/PSMC3IP/TEX19/EME2",16
"GO:0007056","spindle assembly involved in female meiosis","7/1072","12/18860",0.583333333333333,10.2627487562189,7.87936163229502,1.15706332687144e-06,6.02257305390761e-05,5.28275377521102e-05,"CCNB2/NDC80/SKA3/AURKA/SKA1/DCAF13/TUBB8",7
"GO:0032465","regulation of cytokinesis","19/1072","96/18860",0.197916666666667,3.48200404228856,5.98506059052433,1.60514863784318e-06,8.27133093080591e-05,7.25527184305117e-05,"KIF20A/PLK1/BIRC5/CDCA8/KIF14/KIF23/AURKA/AURKB/PRC1/E2F8/CIT/E2F7/CDC6/RACGAP1/ECT2/RAB11FIP4/BRCA2/CXCR5/FSD1",19
"GO:0022617","extracellular matrix disassembly","16/1072","72/18860",0.222222222222222,3.90961857379768,6.07232762598847,2.1440724343124e-06,0.00010939015102982,9.59525485454661e-05,"MMP11/MMP13/ADAM8/MMP1/MMP9/FAP/KLK4/MMP10/MMP3/ADAMTS4/MMP14/NOXO1/HPN/FGFR4/TMPRSS6/MMP12",16
"GO:0000212","meiotic spindle organization","9/1072","23/18860",0.391304347826087,6.88432835820895,6.93183331463678,2.37033100261811e-06,0.000119748192710697,0.00010503819737092,"ASPM/CCNB2/NDC80/SKA3/AURKA/ESPL1/SKA1/DCAF13/TUBB8",9
"GO:0090231","regulation of spindle checkpoint","9/1072","24/18860",0.375,6.59748134328358,6.73592274020193,3.60146218486474e-06,0.000180178006200078,0.000158044748306686,"ZWINT/NDC80/CCNB1/BIRC5/SKA3/CDCA8/AURKB/SKA1/MAD2L1",9
"GO:0001890","placenta development","25/1072","160/18860",0.15625,2.74895055970149,5.45393406651922,3.93095039100382e-06,0.000194771032354257,0.000170845151609012,"CCNF/LLGL2/E2F8/SPINT2/E2F7/PARP1/PLAC1/KRT8/PLK4/SPINT1/LEF1/KRT19/OVOL2/DCAF13/GRHL2/ADAM19/FBN2/ST14/SPP1/WNT7B/TEX19/PHLDA2/ASCL2/CYP27B1/ETNK2",25
"GO:0031297","replication fork processing","14/1072","59/18860",0.23728813559322,4.17467746015684,5.99553996468237,4.05026029909402e-06,0.000198771345916491,0.000174354062399095,"CDK1/EXO1/RAD51/POLQ/EME1/PARP1/TIMELESS/PCNA/DNA2/TRAIP/BLM/DONSON/BRCA2/EME2",14
"GO:1901993","regulation of meiotic cell cycle phase transition","7/1072","14/18860",0.5,8.79664179104478,7.1639932576704,4.53259060588639e-06,0.000220039759188133,0.000193009841166381,"PKMYT1/CDC25C/ZWINT/TTK/CDC25A/OVOL1/MAPK15",7
